objectid,name,year
39415,Trivial Pursuit Digital Choice,2008
37849,Star Wars Galactic Heroes Game,2008
69544,Ik Hou van Holland Spel,2008
39320,Potions,2008
30379,Change Horses,2008
34583,Set Cubed,2008
35294,Indiana Jones DVD Adventure Game,2008
36231,Rorschach,2008
34395,Planet Earth DVD Game,2008
35585,Koe zoekt Boer,2008
36895,The Office Trivia Game,2008
40851,Battleship  The Tactical Combat Game,2008
39372,The Crazy Cat Lady Game,2008
35652,Log Jam,2008
38001,Black Stories  Das Spiel,2008
34902,Rock!,2008
57215,Googly Eyes,2008
37349,Cthulhu Rising,2008
39662,Cash Cab,2008
35524,The Princess Bride  Storming the Castle,2008
39342,Bet Your Brain,2008
37175,Playing Gods  The Board Game of Divine Domination,2008
36745,Simply Ingenious,2008
37000,Partini,2008
36973,The Office DVD Board Game,2008
89550,Battle of the Sexes  The Battle Continues,2008
36229,Toboggans of Doom,2008
40347,Monopoly  Here and Now \u2013 The World Edition,2008
36783,Jishaku,2008
37305,Halo Interactive Strategy Game,2008
65262,Connect 4 (Revised Edition),2008
53317,Pictureka! Card Game,2008
64204,The Logo Board Game,2008
32260,The Club,2008
40508,Scrabble Slam!,2008
40834,Dominion  Intrigue,2009
43111,Chaos in the Old World,2009
54043,Jaipur,2009
43015,Hansa Teutonica,2009
27833,Steam,2009
54998,Cyclades,2009
54138,Imperial 2030,2009
45315,Dungeon Lords,2009
40692,Small World,2009
41114,Der Widerstand,2009
46213,Telestrations,2009
33160,Endeavor,2009
36932,Claustrophobia,2009
54625,Space Hulk (third edition),2009
39683,At the Gates of Loyang,2009
55670,Macao,2009
40354,Maria,2009
58421,Egizia,2009
34119,Tales of the Arabian Nights,2009
39351,Automobile,2009
39938,Carson City,2009
42215,Tobago,2009
58281,Summoner Wars,2009
55600,Shipyard,2009
31563,Middle-Earth Quest,2009
43528,World Without End,2009
41002,Vasco da Gama,2009
47185,Warhammer  Invasion,2009
29603,D-Day at Omaha Beach,2009
82421,Summoner Wars  Phoenix Elves vs Tundra Orcs,2009
82420,Summoner Wars  Guild Dwarves vs Cave Goblins,2009
40628,Finca,2009
26566,Homesteaders,2009
53953,Thunderstone,2009
45986,Stronghold,2009
55427,Mr. Jack in New York,2009
40793,Dice Town,2009
38823,Conflict of Heroes  Storms of Steel! \u2013 Kursk 1943,2009
44163,Power Grid  Factory Manager,2009
42910,Peloponnes,2009
60435,Rallyman,2009
43443,Castle Panic,2009
41916,\u05e7\u05e1\u05dd \u05d4\u05de\u05d1\u05d5\u05da,2009
63268,Spot it!,2009
55697,Power Struggle,2009
30658,Rise of Empires,2009
57925,Havana,2009
55829,Axis & Allies  Pacific 1940 Second Edition,2009
38343,Ad Astra,2009
41933,Arctic Scavengers,2009
34887,Revolution!,2009
40209,RAF  The Battle of Britain 1940,2009
56931,Arena  Roma II,2009
43868,The Adventurers  The Temple of Chac,2009
35503,Ra  The Dice Game,2009
46396,Ubongo 3-D,2009
42124,Dungeon Twister 2  Prison,2009
41749,American Rails,2009
41010,My First Carcassonne,2009
40760,Alea Iacta Est,2009
40393,FITS,2009
46255,Campaign Manager 2008,2009
58110,Horse Fever,2009
40769,Valdora,2009
41863,Axis & Allies  Spring 1942,2009
40237,Long Shot,2009
65282,Tanto Cuore,2009
25277,Richard III  The Wars of the Roses,2009
43152,Assyria,2009
54307,Chronicle,2009
27848,Age of Conan  The Strategy Board Game,2009
39927,Last Train to Wensleydale,2009
40990,Word on the Street,2009
41627,Zulus on the Ramparts!  The Battle of Rorke's Drift,2009
45748,Carcassonne  Wheel of Fortune,2009
38309,God's Playground,2009
40381,Modern Art  The Card Game,2009
40832,Keltis  Das Kartenspiel,2009
39188,Liberty Roads,2009
59753,Priests of Ra,2009
55952,Greed Incorporated,2009
40425,Maori,2009
46007,A Brief History of the World,2009
55253,Atlantis,2009
40770,The Golden City,2009
43307,Baltimore and Ohio,2009
40831,The Pillars of the Earth  Builders Duel,2009
58602,San Francisco Cable Car,2009
35350,Field Commander  Alexander,2009
35614,Where There Is Discord  War in the South Atlantic,2009
56885,The Werewolves of Miller's Hollow  The Village,2009
10788,Hellenes  Campaigns of the Peloponnesian War,2009
76674,String Railway,2009
56707,Colonia,2009
39813,Qwirkle Cubes,2009
33003,The Caucasus Campaign,2009
56786,Kuhhandel Master,2009
40444,Livingstone,2009
30356,Heartland,2009
60131,Ugg-Tect,2009
42743,Opera,2009
40214,Bombay,2009
53168,Triumvirate,2009
52328,Malifaux,2009
41003,Keltis  Der Weg der Steine Mitbringspiel,2009
37208,Court of the Medici,2009
41302,First Orchard,2009
42898,Pocket Battles  Celts vs. Romans,2009
46158,Time's Up! Academy,2009
32838,The Battle for Normandy,2009
57163,Gonzaga,2009
35669,Bastogne  Screaming Eagles under Siege,2009
31954,A Victory Denied  Crisis at Smolensk,2009
46807,Infinite City,2009
58099,Granada,2009
40107,Soviet Dawn  The Russian Civil War,2009
61458,Kaigan,2009
39832,Sumeria,2009
42929,Martian Rails,2009
41052,Loco Motive,2009
40276,Masters of Venice,2009
45134,Arcana,2009
39328,Baltic Gap,2009
58798,Cardcassonne,2009
55834,Mosaix,2009
42306,Wings of War  WW2 Deluxe set,2009
40603,Incursion,2009
41239,Mamma Mia! Plus,2009
42328,Pax Baltica,2009
42142,Doctor Who  Solitaire Story Game,2009
42490,Pony Express,2009
27969,A Most Dangerous Time  Japan in Chaos,2009
42244,Martinique,2009
50381,Cards Against Humanity For Her,2009
23685,1805  Sea of Glory,2009
36887,Waterloo,2009
55863,The Three Musketeers  The Queen's Pendants,2009
55165,Bisikle,2009
36482,Wings of War  Fire from the Sky,2009
46782,Rush n' Crush,2009
56758,BasketBoss,2009
43320,Tomb  Cryptmaster,2009
66126,Mystery Rummy  Escape from Alcatraz,2009
42111,Fzzzt!,2009
43264,Pocket Rockets,2009
41474,Giro d'Italia  The Game,2009
54735,Lemming Mafia,2009
43578,Monster Chase!,2009
67919,The Message  Emissary Crisis,2009
39232,Nemo's War,2009
42444,Batt'l Kha'os,2009
49276,Battle for Moscow (second edition),2009
59149,Bunny Bunny Moose Moose,2009
28284,Lock 'n Load  Heroes of the Blitzkrieg,2009
64220,Richard Scarry's Busytown  Eye found it! Game,2009
35369,Martian Fluxx,2009
16320,Bonnie and Clyde,2009
54643,Skyline 3000,2009
54433,Nanuk,2009
40761,Montego Bay,2009
21414,To The Last Man!,2009
25775,Elusive Victory  The Air War over the Suez Canal,2009
42560,The Hell of Stalingrad,2009
54507,Savannah Tails,2009
33732,Tulipmania 1637,2009
41658,Adios Amigos,2009
41833,Creationary,2009
22485,Terra Prime,2009
55705,Callisto  The Game,2009
43691,Delve  The Dice Game,2009
30024,Kachina,2009
52568,Mali Powsta\u0144cy  Warszawa 1944,2009
40935,Zoowaboo,2009
61028,D-Day Dice  Free Trial Version,2009
26459,PQ-17  Arctic Naval Operations 1941-1943,2009
55763,Mister X  A chase through Europe,2009
56995,The Twelve Doctors  Doctor Who Card Game,2009
36986,All Things Zombie  The Boardgame,2009
40234,Einauge sei wachsam!,2009
35634,Samurai  The Card Game,2009
29379,Ici,2009
40235,Bridge Troll,2009
53624,Empires in America  The French and Indian War,2009
58329,Sticky Fingers,2009
41612,Struggle for the Galactic Empire,2009
43365,Kansas Pacific,2009
40243,Campaign Commander Volume I  Roads to Stalingrad,2009
37906,Firestorm Armada,2009
42651,Airborne in my Pocket,2009
40491,Verflixxt! kompakt,2009
46422,Nostra City,2009
35477,Dead of Winter (second edition),2009
41875,Trader,2009
43249,The BoardGameGeek Game,2009
38364,Days of Steam,2009
29383,GD '42,2009
42396,The Eagle and The Star,2009
60815,Black Powder,2009
40941,Nicht zu fassen,2009
42105,Mixmo,2009
57759,Filipino Fruit Market,2009
34098,Guelphs and Ghibellines,2009
42448,We Didn't Playtest This Either,2009
59335,Wherewolf,2009
43530,Party Alias,2009
40759,Cartagena  Die Meuterei,2009
30057,Burger Joint,2009
40370,Islas Canarias,2009
41837,Force on Force,2009
38858,Strada Romana,2009
41493,Yamslam,2009
56880,El Paso,2009
55833,Tarantula Tango,2009
37383,Panzer Grenadier  1940 \u2013 The Fall of France,2009
82610,Cranium Scribblish,2009
53103,Aladdin's Dragons,2009
22604,The Halls of Montezuma,2009
62214,Aspern-Essling 1809,2009
40213,Nile,2009
42713,Arcane Legions,2009
51195,SuperAdaptoid,2009
63385,Anima  Twilight of the Gods,2009
52825,De Kolonisten van de Lage Landen,2009
38703,EVE  Conquests,2009
46410,Schinderhannes,2009
55911,Albion,2009
26745,PanzerBlitz  Hill of Death \u2013 The Battle for Hill 112,2009
34276,Panzer Grenadier  Cassino '44,2009
54372,Erosion,2009
42131,War of the Ring,2009
55158,Luna Llena  Full Moon,2009
44614,Who Would Win,2009
67823,Piou Piou,2009
60126,Take it Higher!,2009
33259,Starmada  The Admiralty Edition,2009
40638,Risk  Halo Wars Collector's Edition,2009
42206,7 Ate 9,2009
38837,The Pocket at Falaise,2009
60245,Schatz der Mumie,2009
43245,Caesar's Gallic War,2009
40667,Ringo Flamingo,2009
34152,Grind,2009
47218,Yikerz!,2009
41004,Bulge 20,2009
41006,Ordo pur,2009
42688,Hibernia,2009
59223,Diego Drachenzahn,2009
49261,Kraby,2009
44558,Beer & Pretzels,2009
45319,Alcazar,2009
59161,Sitting Ducks Deluxe,2009
55131,Murus Gallicus,2009
54300,Bravery in the Sand,2009
42057,Utopian Rummy,2009
57201,Greedy Kingdoms,2009
39710,Tien Zi Que,2009
54201,The d6 Shooters,2009
39189,Kawanakajima 1561,2009
57349,Vampires of the Night,2009
56690,Multiplayer Pentago,2009
42101,All Things Zombie  Better Dead Than Zed!,2009
55756,Anno Domini  Europa,2009
55835,W\u00fcrfel-Ligretto,2009
41624,Osmanli Harbi The Ottoman Fronts  1914 to 1918,2009
55315,Maus au Chocolat,2009
43023,Polizei-Alarm!,2009
43136,Chunky Fighters,2009
43393,Cubiko,2009
43332,Austerlitz 20,2009
40949,Nur die Ziege z\u00e4hlt,2009
26747,Space Junkyard,2009
40411,Flames of War  Open Fire,2009
56886,By Fire and Sword,2009
30102,The Aztec Market,2009
66088,Q\u2022bitz,2009
41054,You Robot,2009
10245,Bloody Omaha  D-Day 1944,2009
64080,Rowboat,2009
54457,The Arduous Beginning,2009
63011,Patrol  Lost!,2009
50862,Caligula,2009
40800,Miss Poutine,2009
63951,Lasalle,2009
56641,NUTS! Second Edition,2009
63161,Corporation,2009
47484,Strange Aeons,2009
44338,Ninja Burger  Secret Ninja Death Touch Edition,2009
38499,22 Pommes,2009
60035,Ants!,2009
64735,Splut!,2009
57139,Infection Express,2009
42617,Dune Express,2009
57037,Kingpin,2009
40773,B\u00fcrger,2009
40830,Genial Spezial,2009
40455,Skirmish Wars  Advance Tactics,2009
41032,Galaxy's Edge,2009
40962,Mirror Mansion,2009
53723,Der HeidelB\u00c4R,2009
40843,Krysis,2009
51250,Gauss,2009
38355,Scene It? Star Trek Deluxe Tin Edition,2009
41585,Patchwork,2009
56943,Seidenstra\u00dfe,2009
57691,800 Heroes  Defense of Sihang Warehouse,2009
41185,Europa  Paris ist ja klar,2009
144955,Murder in Greenrock Village Theatre,2009
41019,Sherwood Forest,2009
42881,Trenches of Valor,2009
45020,Agricola Express,2009
70096,Woolfy,2009
41611,Advanced Pacific Theater of Operations,2009
40823,MedWar Sicily,2009
42789,Restaurant Row,2009
60280,Dresden 20,2009
33605,Monkey Dash,2009
51197,Hippos & Crocodiles,2009
37983,Monkey Lab,2009
42195,Labyrinth  The Duel,2009
38975,Mutton,2009
42901,Attandarra,2009
55896,Koplopers & Dwarsliggers,2009
38830,Destruction of Army Group Center (second edition),2009
39515,Limit,2009
60464,Black Stories 5,2009
40803,Bussaco 20,2009
60342,Pienet Taikurit,2009
41604,Chain Reaction 3.1,2009
42660,1886,2009
62709,Funglish,2009
42361,Pocket Dungeon,2009
39798,Deadlands  The Battle for Slaughter Gulch,2009
47130,Shootin' Ladders  Frag Fest,2009
41198,Trafalgar,2009
43110,Anno Domini  America,2009
40602,Rabbit Hunt,2009
42207,Super Circles,2009
40238,Order Up,2009
39382,18EZ,2009
41149,Linkage,2009
56022,Dice of the Living Dead,2009
39219,Turandot,2009
56685,Insula,2009
55841,Schwarzes Gold,2009
44125,Ogre Castle,2009
58565,Panic Tower!,2009
49096,Battleground Historical Warfare  Second Punic War 218-201 BC,2009
86165,Neos,2009
47408,Acqua Dolce,2009
79413,Wer war's?  Mitbringspiel,2009
66641,Grave Robbers III  Suburban Slashers from Sunnydale Street,2009
109070,Eden  Survive the Apocalypse,2009
38829,Greater East Asia War,2009
60158,Fast Food,2009
40619,Tonga Island,2009
60579,Poo  The Card Game,2009
51199,Epic Solitaire Notebook Adventures,2009
61319,Uppsala  Citt\u00e0 d'Italia,2009
47414,City of Guilds,2009
50560,Sherwood Showdown,2009
57052,Dark Stories  Real Crime Edition,2009
54501,Die Insel der steinernen W\u00e4chter,2009
63710,Silk Road Maker,2009
58003,Kenta,2009
39914,Zombiegeddon,2009
42216,Death Note Investigation Card Game,2009
83228,Fairy Tale in my Pocket,2009
38825,Chosin  X Corps Escapes the Trap,2009
38828,The Finnish Front,2009
42498,Ambagibus,2009
43168,Scrappers,2009
29106,Letter Roll,2009
51401,Pentalath,2009
41878,Coast-to-Coast Rails,2009
41835,Minotaurus,2009
52332,Sherlock Deluxe,2009
57310,Hau La,2009
41428,Consensus Movie Edition,2009
41148,Fuzzy Tiger,2009
39375,The Battle of Red Cliffs,2009
39998,Epic Trading Card Game,2009
56195,Galaktico,2009
86433,Morphology,2009
54073,Fish Stix,2009
63433,Tantrix Gobble,2009
76442,Those Pesky Humans!,2009
55999,Les Nettoyeurs,2009
54986,duck! duck! SAFARI!,2009
69632,Murder In Greenrock Village Hotel,2009
42188,Make 'n' Break CHALLENGE,2009
58707,Truth Be Told,2009
41305,Orchard  The Card Game,2009
130202,Cock & Bull  The American Pub Game,2009
56759,Tricky Trek,2009
52827,ZoxSo,2009
43693,Delve the Card Game,2009
39802,Mountain of Inferno,2009
40440,Sector 41,2009
60574,Mausgeflippt,2009
34311,Strategy & Tactics #255  First Battle of Britain,2009
97582,Kwizniac Kidz,2009
59309,Orchard  Memo Game,2009
57865,X610Z,2009
35508,Chainmail,2009
42685,Connect 4x4,2009
44715,Pega o Pinguim!,2009
57458,Darwinci,2009
41788,Striking the Anvil  Operation Anvil Dragoon,2009
42493,Giro D'Italia Card Game,2009
43041,Black Stories Movie Edition,2009
89610,Mr. M' s\u8c0b\u6740\u6cd5\u5219\uff1a\u62dc\u5360\u5ead\u523a\u5ba2,2009
151070,Gladiatoris,2009
40653,Walter Wick Can You See What I See?,2009
41329,Fire Bulls,2009
42279,Run Wild,2009
41065,Longships,2009
61383,VerTIPPT nochmal!,2009
40958,6 nimmt! Junior,2009
47158,Elemental Clash  The Basic Set,2009
43486,The Trial of Socrates,2009
42470,Aljubarrota,2009
42275,Black Prince  Crecy & Navarette,2009
47475,Ex illis,2009
49435,Penny Arcade  The Card Game,2009
31380,Modern Society,2009
43080,Miksi juuri M\u00e4nts\u00e4l\u00e4...?,2009
66533,Turning Point,2009
67144,Frutti di Mare,2009
41844,African Park,2009
42882,World War IV  One World,2009
41529,Creepers,2009
42352,Morgan's A'Comin'!,2009
38826,The Santiago Campaign,2009
43927,Trivial Pursuit  Team,2009
64430,Niche,2009
40774,Socken zocken  Das Kartenspiel,2009
59226,Beugr\u00f3,2009
36332,Field Command  Singapore 1942,2009
61902,Disney Apples to Apples,2009
51624,Know It or Blow It,2009
50356,The Bugman's Game,2009
124954,Color Addict,2009
42066,Hotel Amsterdam,2009
41860,Kangaroo,2009
40964,Unikato,2009
64426,Zug,2009
56889,Kajko i Kokosz  Wielki Wy\u015bcig,2009
60210,Korruptivity,2009
42368,Inquisitio,2009
40651,Too Many Monkeys,2009
40001,Mars,2009
43489,Politix,2009
40416,Martians!!!,2009
57767,Unter Geiern,2009
40961,Topas,2009
58861,Pajaggle Boards,2009
36639,Battle for Olympus,2009
38824,Marlborough's Battles  Ramillies and Malplaquet,2009
55492,MegaCorps,2009
40417,Der Palast von Eschnapur,2009
62979,Alchemicus  Noctis,2009
66888,Dizios,2009
36238,Timestreams  Deck 2 \u2013 Medieval vs. Modern Day,2009
46800,Tens\u00e3o Total,2009
50995,The Toast of the Town,2009
56843,Fish! Fish!! Fish!,2009
37142,There Must Be a Victory,2009
60872,Rio Grande,2009
55222,Clue  The Office,2009
40943,bOOLeO,2009
120618,1000 Bornes Express,2009
58192,Nelly,2009
42702,Jackal,2009
42360,Space Pirates,2009
57183,Jurassic Wars,2009
51367,Mad Arena,2009
65592,Dragon's Ordeal,2009
40938,Race for the Summit,2009
57834,Counter-Attack! Arras,2009
36237,Timestreams  Deck 1 \u2013 Stone Age vs. Future Tech,2009
178028,Sort it Out!,2009
41834,Lunar Command,2009
140859,Maccabees,2009
56197,Bezzerwizzer +,2009
54745,Scene It? The Simpsons Edition,2009
40629,Bakong,2009
62637,Viewpoint,2009
43167,The Livestock Market,2009
40871,Crunch  The Game for Utter Bankers,2009
40617,W\u00fcrfel Express,2009
61475,Trivial Pursuit  The Beatles Collector's Edition,2009
58139,Donna Leon  Gef\u00e4hrliches Spiel,2009
40804,Huntik  Secrets and Seekers Trading Card Game,2009
47462,Killer Bunnies and the Quest for the Magic Carrot  Remix,2009
41995,Monopoly  Star Trek Continuum Edition,2009
51067,Monopoly  Nightmare Before Christmas Hot Topic Edition,2009
48154,Take a Chance,2009
52276,Captain Pirate,2009
49454,Chicago Gangsters,2009
62395,Pok\u00e9mon TCG  Rumble,2009
47258,Soul Hunters,2009
58374,Chelsea,2009
57702,Monopoly  Family Game Night Championship Edition,2009
40656,Polar Derby,2009
41783,Hochstapler,2009
39180,Wordquest,2009
54743,Scene It? 80s,2009
41898,Ep\u00e4illyt,2009
41310,Wiggling Cow,2009
40654,This Big!,2009
64064,Life's a Pitch,2009
15372,Guesstimation,2009
41190,At Full Throttle,2009
57276,Crazy Dancing,2009
55597,Chaos Marauders (second edition),2009
87681,Za Dan,2009
53279,Wo war's?,2009
55828,Mees,2009
36230,Dogfight,2009
43413,Liar Liar,2009
76065,Pictionary Card Game,2009
59060,PsychoPet  The Nutty Pet Clinic,2009
42892,The Isle of Doctor Necreaux,2009
42380,Linwood,2009
50912,NichtLustig  Labor Chaos,2009
65134,Sorry! Revenge Card Game,2009
94073,Hit the Deck,2009
41186,Monopoly City,2009
41095,Clue  Secrets & Spies Agents Secrets,2009
41890,Who eats Whom  The Cardgame,2009
76443,Legitimacy  The Game of Royal Bastards,2009
58713,L\u00fcbeck,2009
78436,Apples to Apples Mod,2009
57239,Locale,2009
51505,Seinfeld Trivia Game,2009
104770,Monopoly  Crazy Cash,2009
43233,Nmbrs!,2009
58396,20000 Mijlen onder zee,2009
50458,Billy Biber,2009
62478,M\u00e2amut,2009
42062,Pants on Fire!,2009
54395,What's Missing?,2009
55279,Ergo,2009
58375,Eine gegen Eine,2009
58253,Appletters,2009
62854,Humpty Dumpty's Wall Game,2009
55820,Santa Timea,2009
40514,Scrabble Apple,2009
64706,Monopoly Free Parking Mini Game,2009
66276,Awans  Zosta\u0144 Marsza\u0142kiem Polski,2009
57422,Climate-Poker,2009
63443,Dilbert  Escape from Cubeville,2009
41646,Sushi Roll!,2009
62633,Undercover in Europa,2009
43043,Black Stories Junior  Green Stories,2009
64438,Uno Tippo,2009
82216,Trivial Pursuit Steal Card Game,2009
62861,Drakar och Demoner  Br\u00e4dspelet,2009
42691,R\u00d6K,2009
58698,Pickles to Penguins,2009
53373,Kazaam Dice,2009
88608,Cranium Cards,2009
42686,Pictureka! Flipper,2009
